SSN,Sentinel_site,Latitude,Longitude,xrpd_cluster,xrpd_cluster_subset,pH,TOC,K,Ca,Mn,Fe,Ni,Cu,Zn,m3.B,m3.Mg,m3.K,m3.Ca,m3.Mn,m3.Fe,m3.Cu,m3.Zn
icr072797,Mucope,-16.21921167,14.93248,1,FALSE,6.12,2789.80598,3082.966667,466.4593333,58.11066667,3908.815333,2.925333333,3.381333333,2.581333333,0.046,123,150,557,51.3,96.2,0.022462751,2.2
icr072817,Mucope,-16.203565,14.92257333,1,FALSE,7.55,2894.38233,4043.746333,757.2663333,64.02,3667.386667,2.678666667,2.860666667,2.826333333,0.058,101,110,910,64.5,65.2,0.022425255,1.44
icr072837,Mucope,-16.268775,14.958435,1,FALSE,7.14,2822.82397,4536.526667,885.4653333,141.62,3337.011333,2.678,1.504666667,3.753,0.06,273,179,830,112,89.5,0.022689008,1.37
icr072857,Mucope,-16.24256167,14.94835667,1,TRUE,9.86,1854.17973,3938.718667,1308.724,114.0776667,2854.994667,2.328666667,2.016,3.436,0.22,208,179,1120,100,65,0.022605592,0.42
icr072877,Mucope,-16.221305,14.94596167,1,TRUE,6.87,2253.4097,3291.602333,548.3236667,69.05066667,4435.682667,3.987666667,2.734333333,3.520333333,0.057,53.7,66,376,38,55.7,0.022089936,0.42
icr072897,Mucope,-16.20006,14.95128667,1,FALSE,5.75,2068.5824,3527.845333,276.9756667,52.12566667,3966.618,3.157666667,1.923666667,2.443333333,0.00094261,46.5,38.6,157,22.6,44.5,0.41,0.68
icr072949,Bimbe,-11.772835,15.87541167,2,FALSE,5.22,11279.63126,356.5003333,92.814,14.151,14316.856,4.254666667,3.527,4.602666667,0.000299268,10.5,23.6,37.2,2.02,173,0.53,0.8
icr072969,Bimbe,-11.75044833,15.87774167,3,TRUE,6.16,6010.76007,4502.324667,359.808,65.551,13939.064,17.37333333,5.298,18.814,0.056,111,131,281,25.8,84.7,0.32,0.62
icr072989,Bimbe,-11.72324667,15.88526667,3,FALSE,5.05,19172.41037,2983.014333,200.31,23.75233333,10147.147,8.363,5.596,9.280333333,0.00064247,22.1,58.8,69.4,3.58,137,1.04,0.5
icr073009,Bimbe,-11.70413667,15.88675,5,FALSE,5.96,10017.9857,950.553,312.5076667,164.8576667,40401.262,12.40666667,14.53666667,38.32666667,0.039,87,65,233,83,71.5,1.93,2.08
icr073029,Bimbe,-11.77340167,15.90902167,1,FALSE,5.08,5505.5818,166.1193333,64.717,15.825,2615.716667,1.659,2.663666667,2.785,6.45E-07,6.76,0.001,23.6,0.72,108,0.020171941,0.93
icr073049,Bimbe,-11.75164667,15.904305,3,FALSE,5.85,8176.56875,10378.39333,506.4483333,88.53166667,19056.68467,9.274666667,4.537,14.82733333,0.000967332,42.7,81.2,251,30.3,95.9,0.45,0.86
icr073069,Bimbe,-11.72861167,15.90537,2,FALSE,5.42,10140.71941,1119.072667,304.7866667,78.767,10559.649,10.62666667,7.229666667,16.576,0.00091951,71.4,59.7,256,22.8,162,1.1,0.87
icr073089,Bimbe,-11.70184,15.905035,6,FALSE,5.19,86769.07063,924.2636667,673.4663333,31.51933333,6977.363667,11.27533333,5.525666667,9.027333333,0.000996045,93,172,338,5.95,86.2,0.47,0.71
icr073129,Bimbe,-11.74299833,15.925165,1,FALSE,5.71,4932.97145,324.1813333,253.595,58.351,4406.636667,2.592666667,3.071,4.545,0.000629443,30.1,10,197,13.3,90.7,0.02183456,0.56
icr073149,Bimbe,-11.72815,15.92955167,3,FALSE,5.62,5197.61994,1036.461333,221.62,114.2683333,19042.32567,13.03166667,8.659,19.40233333,0.000951719,55.2,21,197,47.7,66,0.66,0.45
icr073169,Bimbe,-11.70322333,15.92522667,6,FALSE,5.6,6223.54537,2991.242667,243.0613333,227.2313333,44463.613,11.99466667,16.08433333,46.44966667,0.000914826,67,61.1,174,40.7,118,0.74,2.54
icr073189,Bimbe,-11.77607833,15.95362833,1,FALSE,5.38,16209.00393,292.3143333,98.089,16.647,3898.959667,3.131,3.093666667,3.763333333,0.000264557,5.7,5.5,27.1,1.47,41.7,0.6,0.77
icr073209,Bimbe,-11.75424667,15.95240333,5,TRUE,5.34,15317.46566,13833.03667,565.5496667,340.675,30919.43567,22.03833333,13.99066667,27.57033333,0.058,135,118,452,122,99.4,1.75,1.01
icr073229,Bimbe,-11.72477,15.94343,5,FALSE,6.08,9209.09435,21092.35,682.1466667,186.6056667,33845.62167,12.48533333,9.355333333,30.29666667,0.14,112,91.5,411,74.2,63.8,1.12,0.84
icr073249,Bimbe,-11.70006667,15.9523,7,TRUE,5.5,7662.72724,694.531,212.9946667,215.958,75561.05667,8.432,17.30866667,23.808,0.000949838,99.4,55.3,146,17.6,72.2,0.73,0.81
icr073301,Luimbale,-12.35919,15.14388333,6,FALSE,5.89,14133.1172,2288.387,426.4626667,178.4613333,36275.36967,7.251,6.665,16.359,0.15,138,92,368,93.2,69.7,0.81,0.93
icr073321,Luimbale,-12.33987333,15.14360333,3,TRUE,5.64,5921.34237,8549.272,383.054,81.61133333,12756.95367,3.569333333,42.29666667,19.99566667,0.031,52.2,78.9,212,57.1,59,0.27,1.17
icr073341,Luimbale,-12.31628333,15.15200333,6,FALSE,6.09,5055.1042,18811.77533,1897.751333,323.118,24564.272,1.774666667,13.05133333,40.36266667,0.02,67.7,55.2,441,94.2,61.3,0.83,0.95
icr073362,Luimbale,-12.30484,15.14741667,6,FALSE,5.69,9785.87538,15990.984,1620.220333,314.5596667,20884.37533,3.273,5.978666667,35.211,0.001136236,62.7,102,396,54.7,53.2,0.74,1.19
icr073380,Luimbale,-12.3554,15.16175667,4,FALSE,5.42,3816.85317,44806.213,778.4866667,114.8786667,9148.729667,1.190666667,1.651333333,22.05566667,0.000705437,28.5,27.8,93.7,16.3,79.4,0.21,0.65
icr073400,Luimbale,-12.34284,15.17547833,3,FALSE,5.74,7149.92404,1222.593,284.454,84.44133333,24336.42133,9.702,6.125666667,9.703333333,0.001019623,65,30.3,213,56.7,45.2,0.5,0.81
icr073420,Luimbale,-12.31856,15.17408167,6,FALSE,5.6,6158.94526,22805.997,1676.114667,393.4326667,16203.80833,2.590333333,16.25533333,49.547,0.001141943,59.2,64.2,254,109,54.5,1.31,0.88
icr073440,Luimbale,-12.297935,15.17505,3,FALSE,5.6,5166.10205,2669.518667,214.4703333,69.63233333,14110.02333,4.621666667,4.315666667,13.935,0.062,87.9,54.2,302,55,54.2,0.3,0.92
icr073460,Luimbale,-12.349295,15.20264667,4,FALSE,5.16,8497.8345,37530.03233,1329.889,270.326,10341.14567,1.994,2.629333333,20.88466667,0.000825047,23.1,44.3,94,60.2,83.2,0.37,2.6
icr073480,Luimbale,-12.345895,15.19027833,5,FALSE,5.79,11432.86824,8443.553667,474.546,123.206,20801.71833,13.03766667,4.287,25.60233333,0.08,109,137,284,42.6,52,0.45,0.72
icr073500,Luimbale,-12.31855667,15.2063,3,TRUE,5.81,10629.54247,1005.172,255.8783333,302.7016667,21670.45467,13.752,9.227,19.687,0.12,129,86,202,79.4,77.5,0.86,0.88
icr073520,Luimbale,-12.295335,15.19546833,3,FALSE,5.6,5517.51822,6530.756667,504.2796667,177.9833333,19664.08833,4.159,3.541666667,18.761,0.001069938,67.4,43,282,68.4,47,0.43,0.79
icr073540,Luimbale,-12.357305,15.21692167,3,FALSE,5.51,6018.00084,23299.78067,587.9173333,213.073,14472.27633,1.068333333,2.868666667,26.76066667,0.000969608,47.7,76.2,102,52.7,73.5,0.022018013,0.69
icr073559,Luimbale,-12.32752333,15.22182667,3,FALSE,5.5,4617.79043,2957.692333,172.184,129.7666667,18245.09533,5.331333333,4.811333333,20.72233333,0.000982793,55.2,54.7,80,50.1,45.2,0.28,0.54
icr073579,Luimbale,-12.31476833,15.21382333,3,FALSE,5.45,5371.86563,1242.600333,234.935,124.0966667,23811.79667,6.683666667,7.812,18.53666667,0.000971778,62.6,33,166,49.1,60.6,0.49,0.68
icr073599,Luimbale,-12.29723833,15.22342333,4,FALSE,5.79,4853.49193,24101.13033,916.9793333,158.104,10997.78833,2.19,3.844666667,25.195,0.074,85,67.5,337,51.3,46.3,0.28,1.43
icr073650,Kenilworth,-19.425122,28.724613,3,FALSE,5.67,5864.88664,10871.75467,1472.030333,312.9846667,23183.59067,12.044,9.8,15.903,0.077,325,89.7,986,161,131,2.33,1.27
icr073671,Kenilworth,-19.41344,28.733862,7,FALSE,6.67,10209.97494,13579.77467,3312.899333,6607.944,124031.1527,15.80566667,18.56433333,35.801,0.25,660,85.7,2180,500,122,2.46,1.23
icr073687,Kenilworth,-19.38535333,28.72538333,7,TRUE,6.3,12111.88614,7338.1,6130.080667,455.5696667,45459.569,53.22666667,23.123,29.163,0.61,915,115,2340,139,91.9,5,1.07
icr073704,Kenilworth,-19.372857,28.721183,5,FALSE,6.13,9881.4857,5982.897,3996.129333,315.1316667,37075.17567,43.00033333,13.40433333,19.41766667,0.12,859,57.7,1730,119,83.2,3.5,0.73
icr073724,Kenilworth,-19.43525,28.754072,5,FALSE,6.21,9910.67082,10146.89433,2382.188333,1420.971333,62651.78833,124.4273333,28.70866667,49.71666667,0.31,675,51.7,1740,290,93.5,6.03,1.4
icr073744,Kenilworth,-19.4141,28.74545833,7,TRUE,7.24,12924.17467,6098.634,5628.359667,3332.571667,80121.58333,128.7633333,51.35333333,109.715,0.56,628,50.5,3150,586,83.2,6.8,5.25
icr073763,Kenilworth,-19.38859667,28.74953333,5,FALSE,6.22,10717.71502,10482.272,8812.618333,351.352,33442.57133,19.75333333,12.877,21.979,0.23,660,56.3,1810,117,89,3.7,1.14
icr073800,Kenilworth,-19.42756167,28.76724667,7,TRUE,6.73,15305.34565,8115.2,11190.16867,535.2586667,52012.396,16.48966667,25.051,40.857,0.63,1130,107,3000,118,112,5.5,1.31
icr073840,Kenilworth,-19.39583167,28.76500833,7,FALSE,6.58,12567.62028,8496.378333,5013.657,359.4266667,40464.29567,32.94533333,15.24066667,23.794,0.5,1050,82.7,2350,92.4,79,3.79,1.33
icr073858,Kenilworth,-19.36441167,28.77160167,5,FALSE,7.41,11028.21112,7267.210333,3595.674,844.028,66472.411,53.76766667,27.71133333,32.70566667,0.44,410,59.8,2170,252,102,6,0.79
icr073878,Kenilworth,-19.437477,28.792972,7,TRUE,5.79,17940.94831,10488.761,4982.771667,580.9973333,48867.61667,17.00733333,15.07666667,31.162,0.18,1040,78,2100,93.2,119,4.33,1.14
icr073898,Kenilworth,-19.410165,28.794548,5,TRUE,5.93,9214.06925,9640.972667,3094.141667,361.1096667,35324.33367,31.14233333,13.83233333,21.03666667,0.15,659,57.7,1430,94,71.4,2.64,2.39
icr073918,Kenilworth,-19.392763,28.802128,7,FALSE,5.99,12617.03789,8220.237667,4707.022333,399.8463333,44114.801,46.59466667,22.84666667,25.365,0.21,626,63.7,1500,103,85.7,3.97,0.83
icr073938,Kenilworth,-19.373928,28.786663,5,TRUE,6.16,16219.28275,7209.984333,2804.724333,600.2236667,49251.726,56.87966667,24.172,27.35366667,0.25,620,79.5,1330,126,106,4.92,0.91
icr073989,Gambisa,-18.142,29.4097,3,FALSE,7.09,6071.11543,15861.22333,1042.036667,585.3546667,13215.20233,7.143333333,8.598333333,15.58066667,0.16,154,235,658,250,149,2.98,1.84
icr074003,Gambisa,-18.1109,29.4157,3,FALSE,5.83,8828.17119,17135.59233,782.1913333,1060.538,23775.96533,19.15733333,14.44733333,37.79966667,0.071,278,319,253,251,126,4.87,5.03
icr074019,Gambisa,-18.0948,29.4155,3,FALSE,5.51,4903.1882,15849.83367,571.5676667,608.1946667,27337.26133,6.758333333,10.71666667,23.51333333,0.051,115,99.2,126,130,79.5,1.19,2.22
icr074031,Gambisa,-18.066,29.4092,6,FALSE,8.33,7083.14747,26239.451,4251.504333,599.5216667,27936.93233,14.10133333,12.979,40.942,0.36,563,97.7,3220,228,89.2,2.87,2.52
icr074046,Gambisa,-18.137,29.4347,5,FALSE,4.95,8147.58927,27556.62967,886.5913333,407.5296667,45334.77567,11.671,13.65233333,30.63533333,0.025,122,86,181,94.4,97.7,2.52,1.89
icr074063,Gambisa,-18.1169,29.4375,6,FALSE,5.3,5255.12055,26033.36533,706.303,283.0783333,29763.42333,12.32966667,9.287666667,27.258,0.001032122,306,63.2,65.2,91.7,111,1.37,1.31
icr074083,Gambisa,-18.0858,29.4351,6,FALSE,7.03,9541.77558,8436.311333,6044.937667,568.5513333,24088.83,14.54333333,11.01833333,23.03233333,0.23,1470,88.2,3660,37,87.2,1.99,1.41
icr074103,Gambisa,-18.0663,29.4295,6,TRUE,6.12,13601.06111,13698.84067,3353.748667,338.061,23977.71833,16.64833333,8.433333333,14.97166667,0.16,606,135,1950,115,86.5,2.27,0.51
icr074123,Gambisa,-18.1381,29.4551,6,TRUE,5.6,7558.28232,23822.181,1100.586333,675.7163333,33464.15467,16.01633333,16.838,38.818,0.03,410,84.2,487,182,116,3.14,1.8
icr074141,Gambisa,-18.1141,29.4552,3,FALSE,5.92,5729.03723,16206.26333,889.1846667,294.2733333,19565.385,10.20533333,10.68666667,21.62166667,0.001151174,367,64,327,143,140,2.12,1.28
icr074160,Gambisa,-18.0962,29.4588,3,FALSE,7.9,5099.30149,16256.80933,1977.562333,364.6333333,19529.73833,11.218,10.56833333,18.70633333,0.16,584,183,1300,241,131,2.71,1.14
icr074176,Gambisa,-18.0749,29.4566,5,FALSE,6.84,4979.36234,11833.12933,5660.879333,712.6066667,36830.78,21.55633333,14.99733333,23.522,0.06,1000,95.7,2750,184,152,2.6,1.33
icr074194,Gambisa,-18.1315,29.4801,6,FALSE,5.25,6909.5993,22460.98567,639.4316667,326.5463333,28194.038,24.02766667,12.12366667,32.945,0.001070025,284,76.2,120,130,118,1.43,3.27
icr074212,Gambisa,-18.111,29.485,6,FALSE,5.72,7733.9831,21211.78533,1261.833333,246.686,24209.65733,22.34433333,15.845,29.166,0.001171921,376,78.5,545,81,109,1.89,1.71
icr074232,Gambisa,-18.0911,29.4842,6,TRUE,5.29,7993.49815,20866.468,1963.395667,468.3773333,27530.597,45.31033333,14.818,40.22833333,0.13,964,174,812,141,94.9,2.47,1.95
icr074249,Gambisa,-18.0683,29.4841,6,FALSE,8.23,7913.7677,18475.987,7774.526,548.181,24397.773,23.407,13.83466667,23.12333333,0.48,632,255,4570,285,112,2.85,1.04
icr074299,Paje,-21.7905,26.458,3,FALSE,8.06,9712.37808,6975.149,4864.982,121.5983333,15711.852,21.155,13.171,13.544,0.96,866,335,3720,76.2,54,6.09,0.34
icr074319,Paje,-21.7779,26.4554,3,FALSE,8.34,11770.80035,6357.501667,6907.600667,130.386,13241.19167,17.25,13.29966667,12.86633333,0.57,633,390,4910,82.5,42.5,5.66,2.45
icr074337,Paje,-21.7522,26.4592,6,FALSE,8.87,8770.25038,3873.021,27805.538,181.2896667,13926.22167,17.114,11.961,13.28033333,1.71,1280,290,9500,72.5,21.6,3.58,0.61
icr074357,Paje,-21.7213,26.457,2,FALSE,6.34,3485.99896,3678.332333,654.5686667,34.49866667,5006.173,5.954666667,3.536,3.39,0.001172618,311,112,617,24.5,52.6,0.41,0.6
icr074377,Paje,-21.7919,26.4815,6,FALSE,8.6,12841.85469,6281.238333,39130.949,374.0916667,23676.85067,26.88533333,22.12466667,18.01833333,0.88,590,148,11000,105,25,4.99,0.7
icr074397,Paje,-21.7771,26.4829,2,FALSE,7.24,6676.06056,5669.823333,2546.584333,158.797,11260.53333,13.88733333,9.994333333,9.918333333,0.1,970,74.5,1890,96.7,69.2,4.29,1.34
icr074414,Paje,-21.7559,26.4813,6,FALSE,7.92,11920.048,7095.909667,6500.511333,239.5963333,16709.215,21.747,13.139,16.14933333,0.59,681,454,4170,137,53.1,5.25,1.67
icr074434,Paje,-21.7275,26.4797,2,FALSE,8.49,6509.17619,3815.976667,4913.359667,95.322,6440.301,7.446333333,4.852666667,6.174,0.37,473,105,4330,86.4,38.3,1.57,0.8
icr074455,Paje,-21.7992,26.5087,6,FALSE,7.7,10906.10325,8512.169667,5235.393,163.5003333,19193.60633,22.06133333,14.13966667,17.05766667,0.74,1260,455,3510,75.2,52.3,6.65,0.55
icr074471,Paje,-21.7756,26.5008,2,FALSE,7.87,7771.24137,5760.482667,5206.415667,92.38066667,8387.486,10.541,8.411,8.454333333,0.93,533,316,4080,69.7,43.7,4.16,0.59
icr074490,Paje,-21.749,26.5039,2,FALSE,7.78,8807.58613,6219.605667,4062.577667,135.9223333,10757.498,14.06733333,8.537333333,10.16133333,0.4,584,201,3150,131,57.1,4.21,6.3
icr074510,Paje,-21.7232,26.4957,1,TRUE,6.42,2426.32747,5224.718333,606.7566667,30.447,3928.309333,4.415,3.041666667,3.392333333,0.001011819,188,48.6,531,18.1,63.2,0.21,0.79
icr074530,Paje,-21.7908,26.5175,6,FALSE,6.67,25803.05338,12028.46733,3772.661333,377.272,22002.26667,31.851,28.15566667,31.09666667,0.3,1660,747,2280,122,80.5,8.32,1.04
icr074545,Paje,-21.7707,26.526,4,FALSE,8.8,13262.84707,4740.746667,18324.517,102.83,5899.563667,10.01366667,9.249333333,8.08,1.49,623,179,9960,38.7,12.3,1.56,1.14
icr074561,Paje,-21.7483,26.5266,1,FALSE,8.12,3302.27405,4619.291667,1005.958,39.61033333,4163.87,4.519,2.633,4.498,0.15,455,79.5,1140,53.2,49.6,0.52,0.61
icr074581,Paje,-21.731,26.5229,2,FALSE,7.38,4406.07294,6582.137667,1296.261333,40.11533333,5161.302,6.606,3.553666667,5.773333333,0.2,562,212,855,35.1,49.3,0.44,1.31
icr074632,Gumare,-19.4157,22.0154,1,FALSE,4.72,1399.66235,483.8133333,101.0853333,7.868666667,910.9926667,0.536,0.739,0.944666667,0.00029203,13.5,19.3,31.8,1.42,68.9,0.020529745,0.43
icr074652,Gumare,-19.3975,22.0256,1,FALSE,5.67,2436.41324,1031.077667,510.463,29.899,2345.047,1.037666667,1.324,1.477333333,0.001066739,143,64,589,14.5,51,0.022202179,0.55
icr074672,Gumare,-19.3805,22.0165,1,FALSE,5.5,1930.15404,1095.423333,290.2723333,21.06566667,2715.980333,0.839666667,1.360333333,2.469666667,0.0009511,127,66.7,285,5.42,57.7,0.021962224,0.24
icr074692,Gumare,-19.3495,22.0128,1,FALSE,7.07,4796.01622,1443.418333,1072.564333,49.002,2309.094,1.034666667,1.851333333,4.436666667,0.28,192,115,1270,35.3,46.2,0.37,1.04
icr074712,Gumare,-19.4158,22.0395,1,FALSE,5.6,1753.49921,868.3896667,323.833,15.858,1797.318667,0.910666667,1.335333333,1.157,0.000934165,128,45.3,288,6.3,47.6,0.021941365,0.37
icr074732,Gumare,-19.3952,22.039,1,TRUE,5.95,1735.02944,1129.802667,457.2026667,25.85033333,1979.992333,0.757333333,4.782,33.54433333,0.000989941,140,46.3,454,11.4,48.1,0.022122802,0.96
icr074752,Gumare,-19.3695,22.0389,1,FALSE,5.21,1692.34179,519.6133333,110.6796667,8.244,873.7033333,1.301666667,0.916666667,1.023333333,0.00046096,30.1,23,82.2,1.71,57.2,0.021083364,0.8
icr074772,Gumare,-19.341,22.0368,1,FALSE,5.7,2823.85007,635.3256667,297.8593333,12.778,1580.509333,0.725333333,0.991333333,1.091333333,0.000969755,122,48.5,394,8.94,57.5,0.022076529,0.39
icr074792,Gumare,-19.4123,22.06,1,TRUE,5.67,2182.21314,1115.878667,366.398,19.45466667,2016.141667,0.922666667,3.301333333,1.529666667,0.001032323,156,109,405,6.34,48.3,0.21,0.51
icr074812,Gumare,-19.3947,22.0671,1,FALSE,5.13,2357.83048,973.45,208.044,13.54733333,1958.858667,1.015666667,2.196,3.975333333,0.000768185,76.5,26.8,173,3.29,44.2,0.021581341,0.26
icr074832,Gumare,-19.3763,22.062,1,FALSE,5.43,2535.20392,1135.489333,377.1116667,20.784,2181.129667,0.613666667,1.144,1.621333333,0.000953857,136,66.2,349,5.61,51.5,0.021987909,0.55
icr074852,Gumare,-19.3513,22.0571,1,FALSE,5.92,2384.12812,1005.061,357.4663333,19.31866667,2051.487333,0.812666667,1.336666667,1.969,0.000976055,133,65.5,344,4.94,43.6,0.021909952,0.32
icr074872,Gumare,-19.4209,22.0793,1,FALSE,6.18,2205.39115,1146.767,404.7676667,19.81433333,1765.989667,1.149,1.412,2.176,0.098,185,126,529,9.59,49.8,0.022172979,0.28
icr074892,Gumare,-19.3945,22.0855,1,FALSE,5.21,2807.15212,806.0853333,297.21,18.62166667,1647.691,1.150666667,3.662666667,3.682,0.072,100,52.8,258,7.79,51,0.021924343,0.72
icr074912,Gumare,-19.3686,22.0829,1,TRUE,6.9,1995.03705,1262.934333,623.4693333,28.63833333,1879.253333,1.386,1.167333333,2.665,0.086,158,83.5,637,15.9,41.7,0.022197371,0.78
icr074932,Gumare,-19.3415,22.0791,1,FALSE,6.27,2357.17848,885.0473333,341.0623333,19.838,1569.321333,1.168666667,2.350333333,2.619,0.024,140,82.2,487,11.6,40.7,0.022082603,0.6
icr074984,Shoshong,-23.07418667,23.07418667,4,FALSE,6.82,3772.37931,22560.03967,1357.150333,117.797,13977.634,14.72766667,5.956,10.611,0.13,307,243,1270,77.7,76.2,1.18,1.28
icr075004,Shoshong,-23.059075,23.059075,2,FALSE,6.61,3540.93641,22076.37133,1211.785333,104.6836667,11968.08733,12.403,5.023333333,8.852333333,0.049,386,264,704,63.2,59,1.39,1.02
icr075024,Shoshong,-23.0258,23.0258,4,FALSE,6.09,2544.41269,22492.972,888.3366667,89.06333333,13959.35467,11.71066667,6.258,9.822,0.042,187,211,507,49.2,76.7,1.18,5.41
icr075044,Shoshong,-23.00548833,23.00548833,4,FALSE,5.98,2494.68282,36573.25467,988.1526667,107.226,8560.828333,4.514666667,5.026333333,7.915333333,0.001158807,97.9,118,243,37.8,45.7,0.51,0.25
icr075064,Shoshong,-23.07647167,23.07647167,6,FALSE,8.32,6187.46161,17968.33233,4097.220667,213.501,18517.097,24.71433333,9.003666667,17.55333333,0.57,1130,299,3090,121,43.7,3.5,1.34
icr075084,Shoshong,-23.05778833,23.05778833,2,FALSE,5.91,2334.65984,25061.72467,927.799,105.548,9776.395333,8.771333333,5.978333333,6.997666667,0.001193533,158,155,394,37.2,58.7,0.72,0.39
icr075104,Shoshong,-23.029855,23.029855,4,TRUE,6.2,3770.29926,24355.49533,1148.136,135.325,13793.28267,15.46266667,8.554,11.30233333,0.13,223,231,668,63.7,51.8,2,0.56
icr075124,Shoshong,-23.011145,23.011145,4,TRUE,6.26,2844.34319,25941.90033,1323.711,207.6283333,16164.35833,21.82,8.944666667,12.518,0.16,271,232,704,84.7,47.1,1.82,0.33
icr075144,Shoshong,-23.07066833,23.07066833,6,FALSE,8.89,4689.91905,15555.60967,31824.42733,186.9183333,17047.82267,23.00466667,9.598,16.936,0.73,1720,157,9690,42.7,21.8,3,0.44
icr075164,Shoshong,-23.05848,23.05848,4,FALSE,6.74,3099.65327,31147.293,1402.694333,173.3116667,11720.10233,14.204,6.112666667,8.666,0.001177919,149,116,533,65,90,4.71,4.73
icr075184,Shoshong,-23.032325,23.032325,4,TRUE,6.68,1729.86045,23655.89833,1067.042333,76.36833333,7846.161667,8.079,3.691666667,6.008333333,0.19,195,177,590,38.7,45.6,0.77,0.68
icr075204,Shoshong,-23.00629167,23.00629167,7,FALSE,8.25,5643.02295,24189.70033,6694.809667,471.8643333,28279.38567,39.046,14.306,23.57933333,1.13,848,116,4070,236,58.2,4.83,0.76
icr075225,Shoshong,-23.07762,23.07762,7,FALSE,7.29,7018.89217,43923.50167,4555.963667,470.5483333,24287.06667,20.01066667,8.375333333,34.25266667,0.39,391,165,1900,168,73.2,1.87,0.91
icr075241,Shoshong,-23.05937667,23.05937667,2,FALSE,6.12,2361.61374,18105.30633,777.9896667,89.276,10372.12533,11.689,4.564666667,6.295,0.072,166,150,435,41.7,59.1,0.71,0.69
icr075261,Shoshong,-23.03121333,23.03121333,2,FALSE,5.24,1557.42459,25947.02667,666.9823333,52.161,8452.426,6.107333333,4.097666667,4.794333333,0.001010391,63.8,123,179,26.3,86.5,0.43,0.63
icr075281,Shoshong,-23.00416667,23.00416667,4,FALSE,5.97,1922.86842,40537.68833,1487.242333,149.115,7931.712,8.573333333,3.135666667,7.183666667,0.001198416,140,132,422,72,60.2,0.75,0.75
icr075332,Chiqumbakwe,-17.8653,31.8363,9,TRUE,6.29,7530.24518,10341.62667,3130.447667,1133.900333,112113.1923,18.918,68.99833333,54.543,0.029,470,65.4,1910,241,94.7,16.8,1.1
icr075351,Chiqumbakwe,-17.8307,31.8367,9,FALSE,6.19,5488.68001,9853.103,2380.532667,923.4553333,160439.9797,12.95333333,45.95866667,73.06033333,0.001231567,256,25.6,852,175,78.5,5.57,0.63
icr075371,Chiqumbakwe,-17.8199,31.8338,2,FALSE,5.41,3387.68333,30294.731,999.0173333,89.67966667,6485.041,0.523666667,2.710666667,3.926666667,0.000342138,14.4,32.2,48.3,0.97,96.2,0.24,0.86
icr075391,Chiqumbakwe,-17.7845,31.8373,4,FALSE,5.92,2174.68269,60714.06933,1641.373333,51.172,4136.376667,0.341,1.43,1.574333333,0.000408659,11,25.1,45.8,5.08,74.7,0.02096118,1.37
icr075411,Chiqumbakwe,-17.852,31.8612,9,TRUE,6.46,10681.476,6804.984333,3791.221667,1299.213,128502.1057,23.194,45.99666667,39.786,0.001258708,839,43.6,2070,70.7,94.7,4.82,1.24
icr075431,Chiqumbakwe,-17.8328,31.8576,6,TRUE,6.98,9401.81702,8956.887,5964.65,334.4803333,19551.97567,4.722666667,30.67233333,251.7543333,0.001111309,415,30.8,2010,34.6,124,3.04,3.92
icr075451,Chiqumbakwe,-17.8176,31.8616,4,FALSE,6.21,3311.97098,40779.926,3448.744,397.0266667,11609.23,4.068666667,10.45566667,77.688,0.001066804,61.2,58.3,291,95.4,76.4,0.54,0.97
icr075470,Chiqumbakwe,-17.7908,31.8557,5,FALSE,5.08,5937.42967,24879.34033,1238.392667,13.71133333,14301.14833,0.529666667,13.193,89.61133333,0.000755552,67.7,59.7,255,1.43,98.5,0.91,0.74
icr075491,Chiqumbakwe,-17.8564,31.8759,2,FALSE,5.7,2376.43138,15957.96433,1345.188667,208.715,10307.31133,36.30933333,5.657666667,23.594,0.001054318,104,90.4,202,88.5,112,0.73,1.57
icr075509,Chiqumbakwe,-17.8301,31.8726,9,FALSE,6.37,15490.68928,8809.446333,9467.080333,1107.195,93499.795,6.696333333,56.47733333,42.22533333,0.24,1490,79.9,3980,68.7,223,16.3,1.52
icr075529,Chiqumbakwe,-17.8183,31.8831,4,TRUE,6.06,7906.58236,22810.61933,2614.545333,164.366,11683.41533,0.734,4.839666667,7.156,0.14,302,41.7,864,15.6,194,1.65,23.8
icr075549,Chiqumbakwe,-17.7929,31.8807,4,TRUE,5.74,6591.98791,34670.811,3518.165333,298.5826667,9464.909,1.51,2.336,10.11033333,0.00106631,67,54.6,359,103,89.7,0.76,1.47
icr075568,Chiqumbakwe,-17.8659,31.8962,2,FALSE,5.75,2344.16381,25348.677,766.6336667,109.3286667,5153.77,4.789,1.805666667,8.023,0.00094696,46,41.3,217,44.7,65,0.37,1.29
icr075588,Chiqumbakwe,-17.8355,31.9065,4,FALSE,5.68,2267.53972,35376.86767,1939.522667,105.1143333,3594.833,2.548,1.566,4.784666667,0.058,29,31.8,147,39.6,56.8,0.021835786,1.08
icr075608,Chiqumbakwe,-17.8097,31.9012,4,FALSE,6.29,5527.08238,62318.73667,2824.951,96.03633333,4069.481333,1.180333333,1.053333333,6.124333333,0.066,69.4,61.8,397,25.5,103,0.28,1.37
icr075627,Chiqumbakwe,-17.7865,31.9016,4,FALSE,8.45,4351.36393,53496.35533,6989.397333,326.4306667,14583.392,11.39166667,6.314,16.98033333,0.34,201,41.6,1960,107,103,1.35,5.28
